,EventId,Date,Ticker,Name,Price
127593,466,2013-07-31,CVS,C V S CAREMARK CORP,61.49
127594,466,2013-08-01,CVS,C V S CAREMARK CORP,62.17
127595,466,2013-08-02,CVS,C V S CAREMARK CORP,61.84
127596,466,2013-08-05,CVS,C V S CAREMARK CORP,61.62
127597,466,2013-08-06,CVS,C V S CAREMARK CORP,59.89
127598,466,2013-08-07,CVS,C V S CAREMARK CORP,59.12
127599,466,2013-08-08,CVS,C V S CAREMARK CORP,59.34
127600,466,2013-08-09,CVS,C V S CAREMARK CORP,59.48
127601,466,2013-08-12,CVS,C V S CAREMARK CORP,59.88
127602,466,2013-08-13,CVS,C V S CAREMARK CORP,60.32
127603,466,2013-08-14,CVS,C V S CAREMARK CORP,59.62
127604,466,2013-08-15,CVS,C V S CAREMARK CORP,58.65
127605,466,2013-08-16,CVS,C V S CAREMARK CORP,58.57
127606,466,2013-08-19,CVS,C V S CAREMARK CORP,58.45
127607,466,2013-08-20,CVS,C V S CAREMARK CORP,59.28
127608,466,2013-08-21,CVS,C V S CAREMARK CORP,58.09
127609,466,2013-08-22,CVS,C V S CAREMARK CORP,58.38
127610,466,2013-08-23,CVS,C V S CAREMARK CORP,57.97
127611,466,2013-08-26,CVS,C V S CAREMARK CORP,58.24
127612,466,2013-08-27,CVS,C V S CAREMARK CORP,57.69
127613,466,2013-08-28,CVS,C V S CAREMARK CORP,57.28
127614,466,2013-08-29,CVS,C V S CAREMARK CORP,57.82
127615,466,2013-08-30,CVS,C V S CAREMARK CORP,58.05
127616,466,2013-09-03,CVS,C V S CAREMARK CORP,58.52
127617,466,2013-09-04,CVS,C V S CAREMARK CORP,58.62
127618,466,2013-09-05,CVS,C V S CAREMARK CORP,58.46
127619,466,2013-09-06,CVS,C V S CAREMARK CORP,58.63
127620,466,2013-09-09,CVS,C V S CAREMARK CORP,58.77
127621,466,2013-09-10,CVS,C V S CAREMARK CORP,59.22
127622,466,2013-09-11,CVS,C V S CAREMARK CORP,59.6
127623,466,2013-09-12,CVS,C V S CAREMARK CORP,59.51
127624,466,2013-09-13,CVS,C V S CAREMARK CORP,59.9
127625,466,2013-09-16,CVS,C V S CAREMARK CORP,60.95
127626,466,2013-09-17,CVS,C V S CAREMARK CORP,61.01
127627,466,2013-09-18,CVS,C V S CAREMARK CORP,60.56
127628,466,2013-09-19,CVS,C V S CAREMARK CORP,59.8
127629,466,2013-09-20,CVS,C V S CAREMARK CORP,58.53
127630,466,2013-09-23,CVS,C V S CAREMARK CORP,58.2
127631,466,2013-09-24,CVS,C V S CAREMARK CORP,57.92
