,EventId,Date,Ticker,Name,Price
598682,308,2007-05-14,MCK,MCKESSON H B O C INC,60.67
598683,308,2007-05-15,MCK,MCKESSON H B O C INC,60.51
598684,308,2007-05-16,MCK,MCKESSON H B O C INC,61.01
598685,308,2007-05-17,MCK,MCKESSON H B O C INC,61.45
598686,308,2007-05-18,MCK,MCKESSON H B O C INC,61.92
598687,308,2007-05-21,MCK,MCKESSON H B O C INC,62.44
598688,308,2007-05-22,MCK,MCKESSON H B O C INC,62.21
598689,308,2007-05-23,MCK,MCKESSON H B O C INC,62.86
598690,308,2007-05-24,MCK,MCKESSON H B O C INC,62.53
598691,308,2007-05-25,MCK,MCKESSON H B O C INC,62.36
598692,308,2007-05-29,MCK,MCKESSON H B O C INC,62.55
598693,308,2007-05-30,MCK,MCKESSON H B O C INC,62.88
598694,308,2007-05-31,MCK,MCKESSON H B O C INC,63.13
598695,308,2007-06-01,MCK,MCKESSON H B O C INC,63.71
598696,308,2007-06-04,MCK,MCKESSON H B O C INC,63.62
598697,308,2007-06-05,MCK,MCKESSON H B O C INC,62.22
598698,308,2007-06-06,MCK,MCKESSON H B O C INC,62.06
598699,308,2007-06-07,MCK,MCKESSON H B O C INC,61.09
598700,308,2007-06-08,MCK,MCKESSON H B O C INC,61.88
598701,308,2007-06-11,MCK,MCKESSON H B O C INC,61.52
598702,308,2007-06-12,MCK,MCKESSON H B O C INC,61.15
598703,308,2007-06-13,MCK,MCKESSON H B O C INC,61.33
598704,308,2007-06-14,MCK,MCKESSON H B O C INC,61.04
598705,308,2007-06-15,MCK,MCKESSON H B O C INC,60.76
598706,308,2007-06-18,MCK,MCKESSON H B O C INC,59.87
598707,308,2007-06-19,MCK,MCKESSON H B O C INC,60.26
598708,308,2007-06-20,MCK,MCKESSON H B O C INC,58.52
598709,308,2007-06-21,MCK,MCKESSON H B O C INC,58.99
598710,308,2007-06-22,MCK,MCKESSON H B O C INC,58.1
598711,308,2007-06-25,MCK,MCKESSON H B O C INC,58.49
598712,308,2007-06-26,MCK,MCKESSON H B O C INC,59.02
598713,308,2007-06-27,MCK,MCKESSON H B O C INC,60.14
598714,308,2007-06-28,MCK,MCKESSON H B O C INC,60.43
598715,308,2007-06-29,MCK,MCKESSON H B O C INC,59.64
598716,308,2007-07-02,MCK,MCKESSON H B O C INC,59.6
598717,308,2007-07-03,MCK,MCKESSON H B O C INC,60.0
598718,308,2007-07-05,MCK,MCKESSON H B O C INC,60.07
598719,308,2007-07-06,MCK,MCKESSON H B O C INC,59.62
598720,308,2007-07-09,MCK,MCKESSON H B O C INC,58.95
598721,308,2007-07-10,MCK,MCKESSON H B O C INC,58.02
598722,308,2007-07-11,MCK,MCKESSON H B O C INC,59.2
598723,308,2007-07-12,MCK,MCKESSON H B O C INC,60.5
598724,308,2007-07-13,MCK,MCKESSON H B O C INC,60.5
598725,308,2007-07-16,MCK,MCKESSON H B O C INC,60.2
598726,308,2007-07-17,MCK,MCKESSON H B O C INC,60.73
598727,308,2007-07-18,MCK,MCKESSON H B O C INC,59.17
598728,308,2007-07-19,MCK,MCKESSON H B O C INC,59.27
598729,308,2007-07-20,MCK,MCKESSON H B O C INC,58.36
598730,308,2007-07-23,MCK,MCKESSON H B O C INC,58.97
598731,308,2007-07-24,MCK,MCKESSON H B O C INC,58.52
598732,308,2007-07-25,MCK,MCKESSON H B O C INC,58.81
598733,308,2007-07-26,MCK,MCKESSON H B O C INC,57.81
598734,308,2007-07-27,MCK,MCKESSON H B O C INC,55.95
598735,308,2007-07-30,MCK,MCKESSON H B O C INC,57.28
598736,308,2007-07-31,MCK,MCKESSON H B O C INC,57.76
598737,308,2007-08-01,MCK,MCKESSON H B O C INC,58.62
598738,308,2007-08-02,MCK,MCKESSON H B O C INC,59.17
598739,308,2007-08-03,MCK,MCKESSON H B O C INC,58.56
598740,308,2007-08-06,MCK,MCKESSON H B O C INC,61.66
598741,308,2007-08-07,MCK,MCKESSON H B O C INC,59.98
598742,308,2007-08-08,MCK,MCKESSON H B O C INC,59.93
598743,308,2007-08-09,MCK,MCKESSON H B O C INC,56.0
