,EventId,Date,Ticker,Name,Price
447659,266,2006-09-20,KBH,K B HOME,44.38
447660,266,2006-09-21,KBH,K B HOME,43.05
447661,266,2006-09-22,KBH,K B HOME,44.25
447662,266,2006-09-25,KBH,K B HOME,45.62
447663,266,2006-09-26,KBH,K B HOME,46.16
447664,266,2006-09-27,KBH,K B HOME,45.37
447665,266,2006-09-28,KBH,K B HOME,45.14
447666,266,2006-09-29,KBH,K B HOME,43.8
447667,266,2006-10-02,KBH,K B HOME,44.08
447668,266,2006-10-03,KBH,K B HOME,43.37
447669,266,2006-10-04,KBH,K B HOME,44.01
447670,266,2006-10-05,KBH,K B HOME,43.81
447671,266,2006-10-06,KBH,K B HOME,43.59
447672,266,2006-10-09,KBH,K B HOME,44.79
447673,266,2006-10-10,KBH,K B HOME,45.75
447674,266,2006-10-11,KBH,K B HOME,45.75
447675,266,2006-10-12,KBH,K B HOME,47.43
447676,266,2006-10-13,KBH,K B HOME,44.63
447677,266,2006-10-16,KBH,K B HOME,44.12
447678,266,2006-10-17,KBH,K B HOME,43.35
447679,266,2006-10-18,KBH,K B HOME,43.19
447680,266,2006-10-19,KBH,K B HOME,43.83
447681,266,2006-10-20,KBH,K B HOME,43.83
447682,266,2006-10-23,KBH,K B HOME,43.21
447683,266,2006-10-24,KBH,K B HOME,44.32
447684,266,2006-10-25,KBH,K B HOME,45.61
447685,266,2006-10-26,KBH,K B HOME,46.3
447686,266,2006-10-27,KBH,K B HOME,45.51
447687,266,2006-10-30,KBH,K B HOME,45.35
447688,266,2006-10-31,KBH,K B HOME,44.94
447689,266,2006-11-01,KBH,K B HOME,44.68
447690,266,2006-11-02,KBH,K B HOME,44.39
447691,266,2006-11-03,KBH,K B HOME,43.54
447692,266,2006-11-06,KBH,K B HOME,43.55
447693,266,2006-11-07,KBH,K B HOME,43.05
447694,266,2006-11-08,KBH,K B HOME,42.76
447695,266,2006-11-09,KBH,K B HOME,41.92
447696,266,2006-11-10,KBH,K B HOME,43.82
447697,266,2006-11-13,KBH,K B HOME,44.78
447698,266,2006-11-14,KBH,K B HOME,47.56
447699,266,2006-11-15,KBH,K B HOME,48.2
447700,266,2006-11-16,KBH,K B HOME,48.81
447701,266,2006-11-17,KBH,K B HOME,49.07
447702,266,2006-11-20,KBH,K B HOME,48.41
447703,266,2006-11-21,KBH,K B HOME,48.79
447704,266,2006-11-22,KBH,K B HOME,49.96
447705,266,2006-11-24,KBH,K B HOME,49.87
447706,266,2006-11-27,KBH,K B HOME,48.57
447707,266,2006-11-28,KBH,K B HOME,48.22
447708,266,2006-11-29,KBH,K B HOME,49.1
447709,266,2006-11-30,KBH,K B HOME,51.69
447710,266,2006-12-01,KBH,K B HOME,52.04
447711,266,2006-12-04,KBH,K B HOME,51.42
447712,266,2006-12-05,KBH,K B HOME,52.17
447713,266,2006-12-06,KBH,K B HOME,53.49
447714,266,2006-12-07,KBH,K B HOME,52.11
447715,266,2006-12-08,KBH,K B HOME,51.54
447716,266,2006-12-11,KBH,K B HOME,51.64
447717,266,2006-12-12,KBH,K B HOME,51.19
447718,266,2006-12-13,KBH,K B HOME,51.79
447719,266,2006-12-14,KBH,K B HOME,51.6
447720,266,2006-12-15,KBH,K B HOME,51.73
447721,266,2006-12-18,KBH,K B HOME,50.89
447722,266,2006-12-19,KBH,K B HOME,50.6
447723,266,2006-12-20,KBH,K B HOME,50.74
447724,266,2006-12-21,KBH,K B HOME,50.22
447725,266,2006-12-22,KBH,K B HOME,50.14
447726,266,2006-12-26,KBH,K B HOME,50.79
447727,266,2006-12-27,KBH,K B HOME,51.76
447728,266,2006-12-28,KBH,K B HOME,51.56
447729,266,2006-12-29,KBH,K B HOME,51.28
447730,266,2007-01-03,KBH,K B HOME,49.26
447731,266,2007-01-04,KBH,K B HOME,49.22
447732,266,2007-01-05,KBH,K B HOME,48.72
447733,266,2007-01-08,KBH,K B HOME,48.28
447734,266,2007-01-09,KBH,K B HOME,48.51
447735,266,2007-01-10,KBH,K B HOME,48.59
447736,266,2007-01-11,KBH,K B HOME,49.59
447737,266,2007-01-12,KBH,K B HOME,49.35
447738,266,2007-01-16,KBH,K B HOME,49.22
447739,266,2007-01-17,KBH,K B HOME,50.35
447740,266,2007-01-18,KBH,K B HOME,50.93
447741,266,2007-01-19,KBH,K B HOME,51.74
447742,266,2007-01-22,KBH,K B HOME,51.47
447743,266,2007-01-23,KBH,K B HOME,53.2
447744,266,2007-01-24,KBH,K B HOME,53.81
447745,266,2007-01-25,KBH,K B HOME,52.12
447746,266,2007-01-26,KBH,K B HOME,50.98
447747,266,2007-01-29,KBH,K B HOME,51.65
447748,266,2007-01-30,KBH,K B HOME,51.67
447749,266,2007-01-31,KBH,K B HOME,54.22
447750,266,2007-02-01,KBH,K B HOME,54.55
447751,266,2007-02-02,KBH,K B HOME,55.64
447752,266,2007-02-05,KBH,K B HOME,55.12
447753,266,2007-02-06,KBH,K B HOME,54.69
447754,266,2007-02-07,KBH,K B HOME,54.47
447755,266,2007-02-08,KBH,K B HOME,53.17
447756,266,2007-02-09,KBH,K B HOME,51.97
447757,266,2007-02-12,KBH,K B HOME,51.94
447758,266,2007-02-13,KBH,K B HOME,53.43
447759,266,2007-02-14,KBH,K B HOME,54.13
447760,266,2007-02-15,KBH,K B HOME,54.75
447761,266,2007-02-16,KBH,K B HOME,54.22
