,EventId,Date,Ticker,Name,Price
572474,426,2011-04-25,ALL,ALLSTATE CORP,31.92
572475,426,2011-04-26,ALL,ALLSTATE CORP,31.74
572476,426,2011-04-27,ALL,ALLSTATE CORP,31.94
572477,426,2011-04-28,ALL,ALLSTATE CORP,33.76
572478,426,2011-04-29,ALL,ALLSTATE CORP,33.84
572479,426,2011-05-02,ALL,ALLSTATE CORP,33.88
572480,426,2011-05-03,ALL,ALLSTATE CORP,34.31
572481,426,2011-05-04,ALL,ALLSTATE CORP,33.98
572482,426,2011-05-05,ALL,ALLSTATE CORP,33.42
572483,426,2011-05-06,ALL,ALLSTATE CORP,33.43
572484,426,2011-05-09,ALL,ALLSTATE CORP,33.13
572485,426,2011-05-10,ALL,ALLSTATE CORP,33.5
572486,426,2011-05-11,ALL,ALLSTATE CORP,33.05
572487,426,2011-05-12,ALL,ALLSTATE CORP,33.0
572488,426,2011-05-13,ALL,ALLSTATE CORP,32.38
572489,426,2011-05-16,ALL,ALLSTATE CORP,32.52
572490,426,2011-05-17,ALL,ALLSTATE CORP,32.42
572491,426,2011-05-18,ALL,ALLSTATE CORP,32.45
572492,426,2011-05-19,ALL,ALLSTATE CORP,32.45
572493,426,2011-05-20,ALL,ALLSTATE CORP,32.01
572494,426,2011-05-23,ALL,ALLSTATE CORP,31.42
572495,426,2011-05-24,ALL,ALLSTATE CORP,31.21
572496,426,2011-05-25,ALL,ALLSTATE CORP,31.25
572497,426,2011-05-26,ALL,ALLSTATE CORP,31.15
572498,426,2011-05-27,ALL,ALLSTATE CORP,31.24
572499,426,2011-05-31,ALL,ALLSTATE CORP,31.38
572500,426,2011-06-01,ALL,ALLSTATE CORP,30.44
572501,426,2011-06-02,ALL,ALLSTATE CORP,30.91
572502,426,2011-06-03,ALL,ALLSTATE CORP,30.67
572503,426,2011-06-06,ALL,ALLSTATE CORP,30.16
572504,426,2011-06-07,ALL,ALLSTATE CORP,30.17
572505,426,2011-06-08,ALL,ALLSTATE CORP,29.83
572506,426,2011-06-09,ALL,ALLSTATE CORP,30.2
572507,426,2011-06-10,ALL,ALLSTATE CORP,29.65
572508,426,2011-06-13,ALL,ALLSTATE CORP,29.89
572509,426,2011-06-14,ALL,ALLSTATE CORP,30.22
572510,426,2011-06-15,ALL,ALLSTATE CORP,29.48
572511,426,2011-06-16,ALL,ALLSTATE CORP,29.55
572512,426,2011-06-17,ALL,ALLSTATE CORP,29.65
572513,426,2011-06-20,ALL,ALLSTATE CORP,29.88
572514,426,2011-06-21,ALL,ALLSTATE CORP,30.12
572515,426,2011-06-22,ALL,ALLSTATE CORP,29.96
572516,426,2011-06-23,ALL,ALLSTATE CORP,29.66
572517,426,2011-06-24,ALL,ALLSTATE CORP,29.43
572518,426,2011-06-27,ALL,ALLSTATE CORP,29.62
572519,426,2011-06-28,ALL,ALLSTATE CORP,29.69
572520,426,2011-06-29,ALL,ALLSTATE CORP,30.45
572521,426,2011-06-30,ALL,ALLSTATE CORP,30.53
572522,426,2011-07-01,ALL,ALLSTATE CORP,30.9
572523,426,2011-07-05,ALL,ALLSTATE CORP,30.78
572524,426,2011-07-06,ALL,ALLSTATE CORP,30.62
572525,426,2011-07-07,ALL,ALLSTATE CORP,30.92
572526,426,2011-07-08,ALL,ALLSTATE CORP,30.54
572527,426,2011-07-11,ALL,ALLSTATE CORP,30.02
572528,426,2011-07-12,ALL,ALLSTATE CORP,29.98
572529,426,2011-07-13,ALL,ALLSTATE CORP,29.87
572530,426,2011-07-14,ALL,ALLSTATE CORP,29.7
572531,426,2011-07-15,ALL,ALLSTATE CORP,29.47
572532,426,2011-07-18,ALL,ALLSTATE CORP,28.01
572533,426,2011-07-19,ALL,ALLSTATE CORP,28.3
572534,426,2011-07-20,ALL,ALLSTATE CORP,28.4
572535,426,2011-07-21,ALL,ALLSTATE CORP,28.72
572536,426,2011-07-22,ALL,ALLSTATE CORP,28.69
572537,426,2011-07-25,ALL,ALLSTATE CORP,28.38
572538,426,2011-07-26,ALL,ALLSTATE CORP,28.23
572539,426,2011-07-27,ALL,ALLSTATE CORP,27.63
572540,426,2011-07-28,ALL,ALLSTATE CORP,27.69
572541,426,2011-07-29,ALL,ALLSTATE CORP,27.72
572542,426,2011-08-01,ALL,ALLSTATE CORP,28.34
572543,426,2011-08-02,ALL,ALLSTATE CORP,27.64
572544,426,2011-08-03,ALL,ALLSTATE CORP,27.57
572545,426,2011-08-04,ALL,ALLSTATE CORP,26.31
572546,426,2011-08-05,ALL,ALLSTATE CORP,26.29
572547,426,2011-08-08,ALL,ALLSTATE CORP,24.57
572548,426,2011-08-09,ALL,ALLSTATE CORP,25.75
572549,426,2011-08-10,ALL,ALLSTATE CORP,24.32
572550,426,2011-08-11,ALL,ALLSTATE CORP,25.67
572551,426,2011-08-12,ALL,ALLSTATE CORP,25.12
572552,426,2011-08-15,ALL,ALLSTATE CORP,26.03
572553,426,2011-08-16,ALL,ALLSTATE CORP,25.67
572554,426,2011-08-17,ALL,ALLSTATE CORP,25.48
572555,426,2011-08-18,ALL,ALLSTATE CORP,24.33
572556,426,2011-08-19,ALL,ALLSTATE CORP,24.36
572557,426,2011-08-22,ALL,ALLSTATE CORP,24.46
572558,426,2011-08-23,ALL,ALLSTATE CORP,24.95
572559,426,2011-08-24,ALL,ALLSTATE CORP,25.19
572560,426,2011-08-25,ALL,ALLSTATE CORP,24.43
572561,426,2011-08-26,ALL,ALLSTATE CORP,24.45
572562,426,2011-08-29,ALL,ALLSTATE CORP,26.3
572563,426,2011-08-30,ALL,ALLSTATE CORP,26.04
572564,426,2011-08-31,ALL,ALLSTATE CORP,26.23
