,EventId,Date,Ticker,Name,Price
871758,193,2008-02-19,DPZ,DOMINOS PIZZA INC,13.49
871759,193,2008-02-20,DPZ,DOMINOS PIZZA INC,13.81
871760,193,2008-02-21,DPZ,DOMINOS PIZZA INC,13.42
871761,193,2008-02-22,DPZ,DOMINOS PIZZA INC,13.29
871762,193,2008-02-25,DPZ,DOMINOS PIZZA INC,13.01
871763,193,2008-02-26,DPZ,DOMINOS PIZZA INC,13.74
871764,193,2008-02-27,DPZ,DOMINOS PIZZA INC,14.06
871765,193,2008-02-28,DPZ,DOMINOS PIZZA INC,13.54
871766,193,2008-02-29,DPZ,DOMINOS PIZZA INC,13.25
871767,193,2008-03-03,DPZ,DOMINOS PIZZA INC,13.33
871768,193,2008-03-04,DPZ,DOMINOS PIZZA INC,13.34
871769,193,2008-03-05,DPZ,DOMINOS PIZZA INC,13.39
871770,193,2008-03-06,DPZ,DOMINOS PIZZA INC,13.04
871771,193,2008-03-07,DPZ,DOMINOS PIZZA INC,12.88
871772,193,2008-03-10,DPZ,DOMINOS PIZZA INC,13.02
871773,193,2008-03-11,DPZ,DOMINOS PIZZA INC,13.34
871774,193,2008-03-12,DPZ,DOMINOS PIZZA INC,13.38
871775,193,2008-03-13,DPZ,DOMINOS PIZZA INC,13.36
871776,193,2008-03-14,DPZ,DOMINOS PIZZA INC,13.01
871777,193,2008-03-17,DPZ,DOMINOS PIZZA INC,13.14
871778,193,2008-03-18,DPZ,DOMINOS PIZZA INC,13.37
871779,193,2008-03-19,DPZ,DOMINOS PIZZA INC,13.36
871780,193,2008-03-20,DPZ,DOMINOS PIZZA INC,14.51
871781,193,2008-03-24,DPZ,DOMINOS PIZZA INC,14.92
871782,193,2008-03-25,DPZ,DOMINOS PIZZA INC,14.35
871783,193,2008-03-26,DPZ,DOMINOS PIZZA INC,14.04
871784,193,2008-03-27,DPZ,DOMINOS PIZZA INC,13.84
871785,193,2008-03-28,DPZ,DOMINOS PIZZA INC,13.23
871786,193,2008-03-31,DPZ,DOMINOS PIZZA INC,13.49
871787,193,2008-04-01,DPZ,DOMINOS PIZZA INC,14.03
871788,193,2008-04-02,DPZ,DOMINOS PIZZA INC,14.02
871789,193,2008-04-03,DPZ,DOMINOS PIZZA INC,14.11
871790,193,2008-04-04,DPZ,DOMINOS PIZZA INC,14.13
871791,193,2008-04-07,DPZ,DOMINOS PIZZA INC,14.09
871792,193,2008-04-08,DPZ,DOMINOS PIZZA INC,13.93
871793,193,2008-04-09,DPZ,DOMINOS PIZZA INC,13.16
871794,193,2008-04-10,DPZ,DOMINOS PIZZA INC,13.2
871795,193,2008-04-11,DPZ,DOMINOS PIZZA INC,12.84
871796,193,2008-04-14,DPZ,DOMINOS PIZZA INC,12.77
871797,193,2008-04-15,DPZ,DOMINOS PIZZA INC,12.59
871798,193,2008-04-16,DPZ,DOMINOS PIZZA INC,12.74
871799,193,2008-04-17,DPZ,DOMINOS PIZZA INC,12.63
871800,193,2008-04-18,DPZ,DOMINOS PIZZA INC,13.05
871801,193,2008-04-21,DPZ,DOMINOS PIZZA INC,13.0
871802,193,2008-04-22,DPZ,DOMINOS PIZZA INC,12.65
871803,193,2008-04-23,DPZ,DOMINOS PIZZA INC,12.84
871804,193,2008-04-24,DPZ,DOMINOS PIZZA INC,12.94
871805,193,2008-04-25,DPZ,DOMINOS PIZZA INC,13.09
